center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_438.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_438.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_438.jpg,0.09384164,0,0,14.14538
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_536.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_536.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_536.jpg,0.09384164,0,0,14.50775
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_641.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_641.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_641.jpg,0.09384164,0,0,14.31618
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_756.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_756.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_756.jpg,0.09384164,0,0,13.66474
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_837.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_837.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_837.jpg,0.1026393,0,0,14.01518
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_10_943.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_10_943.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_10_943.jpg,0.1055719,0,0,13.42809
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_049.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_049.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_049.jpg,0.1055719,0,0,13.7347
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_146.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_146.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_146.jpg,0.07038123,0,0,13.07601
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_249.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_249.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_249.jpg,0.008797654,0,0,13.48044
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_345.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_345.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_345.jpg,-0.03225806,0,0,12.82608
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_449.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_449.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_449.jpg,-0.03225806,0,0,13.2364
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_546.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_546.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_546.jpg,-0.03225806,0,0,12.57443
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_654.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_654.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_654.jpg,-0.03812317,0,0,12.8899
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_757.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_757.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_757.jpg,-0.04692082,0,0,12.71271
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_867.jpg,-0.04692082,0,0,12.24794
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_11_951.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_11_951.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_11_951.jpg,-0.03812317,0,0,12.15175
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_059.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_059.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_059.jpg,-0.03519062,0,0,11.95537
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_166.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_166.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_166.jpg,-0.03225806,0,0,12.17882
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_258.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_258.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_258.jpg,-0.03225806,0,0,11.54096
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_356.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_356.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_356.jpg,-0.03225806,0,0,11.96646
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_464.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_464.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_464.jpg,-0.02932551,0,0,11.31153
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_565.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_565.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_565.jpg,-0.02932551,0,0,11.72777
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_671.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_671.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_671.jpg,-0.02932551,0,0,11.67222
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_775.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_775.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_775.jpg,-0.02932551,0,0,11.20924
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_867.jpg,-0.02932551,0,0,11.16831
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_12_948.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_12_948.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_12_948.jpg,-0.02932551,0,0,11.08657
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_051.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_051.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_051.jpg,-0.02932551,0,0,10.95099
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_163.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_163.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_163.jpg,-0.02932551,0.3417527,0,11.22398
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_258.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_258.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_258.jpg,-0.02932551,0.6241719,0,11.51731
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_388.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_388.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_388.jpg,-0.02932551,0.93639,0,12.83349
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_508.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_508.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_508.jpg,-0.02932551,1,0,14.0991
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_614.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_614.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_614.jpg,-0.02932551,1,0,15.1157
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_676.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_676.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_676.jpg,-0.02932551,1,0,16.24953
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_785.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_785.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_785.jpg,-0.02932551,1,0,17.25255
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_884.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_884.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_884.jpg,-0.02932551,1,0,18.31434
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_13_991.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_13_991.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_13_991.jpg,-0.02932551,1,0,19.53962
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_097.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_097.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_097.jpg,-0.02932551,0.6789331,0,20.22191
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_215.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_215.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_215.jpg,-0.02932551,0.3279088,0,20.44866
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_310.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_310.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_310.jpg,-0.02932551,0.03860123,0,20.34401
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_412.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_412.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_412.jpg,-0.02932551,0,0,20.12769
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_512.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_512.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_512.jpg,-0.02932551,0,0,19.92711
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_630.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_630.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_630.jpg,-0.02932551,0,0,19.68389
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_734.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_734.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_734.jpg,-0.01759531,0,0,19.48033
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_854.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_854.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_854.jpg,-0.01466276,0,0,19.24262
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_14_967.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_14_967.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_14_967.jpg,0.01173021,0,0,19.04971
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_059.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_059.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_059.jpg,0.01173021,0,0,18.85162
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_164.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_164.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_164.jpg,0.01759531,0,0,18.66273
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_281.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_281.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_281.jpg,0.02346041,0,0,18.43318
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_393.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_393.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_393.jpg,0.03225806,0,0,18.20082
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_506.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_506.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_506.jpg,0.04985337,0,0,18.01203
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_601.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_601.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_601.jpg,0.04985337,0,0,17.82202
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_709.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_709.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_709.jpg,0.04985337,0,0,17.64386
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_825.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_825.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_825.jpg,0.04985337,0,0,17.42635
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_15_938.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_15_938.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_15_938.jpg,0.04985337,0,0,17.21141
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_040.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_040.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_040.jpg,0.03519062,0,0,17.03054
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_150.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_150.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_150.jpg,0.03519062,0,0,16.82127
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_261.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_261.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_261.jpg,0.03519062,0,0,16.65084
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_375.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_375.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_375.jpg,0.03519062,0,0,16.44514
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_479.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_479.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_479.jpg,0.03519062,0,0,16.27365
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_585.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_585.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_585.jpg,0.03519062,0,0,16.10771
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_700.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_700.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_700.jpg,0.02346041,0,0,15.9083
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_812.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_812.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_812.jpg,0.008797654,0,0,15.7108
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_16_921.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_16_921.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_16_921.jpg,0,0,0,15.54753
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_025.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_025.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_025.jpg,-0.002932551,0,0,15.38666
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_167.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_167.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_167.jpg,-0.002932551,0,0,15.19547
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_287.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_287.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_287.jpg,-0.01173021,0,0,15.00654
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_397.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_397.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_397.jpg,-0.01466276,0,0,14.85106
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_518.jpg,-0.01466276,0,0,14.66606
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_620.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_620.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_620.jpg,-0.01466276,0,0,14.51304
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_746.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_746.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_746.jpg,-0.01466276,0,0,14.33193
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_853.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_853.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_853.jpg,-0.01466276,0,0,14.153
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_17_974.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_17_974.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_17_974.jpg,-0.02346041,0,0,13.97623
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_073.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_073.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_073.jpg,-0.02639296,0,0,13.8307
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_200.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_200.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_200.jpg,-0.03519062,0,0,13.65765
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_310.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_310.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_310.jpg,-0.03519062,0,0,13.48697
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_425.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_425.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_425.jpg,0,0,0,13.34566
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_525.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_525.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_525.jpg,0,0,0,13.17883
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_643.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_643.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_643.jpg,0,0,0,13.01354
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_759.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_759.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_759.jpg,0,0,0,12.87737
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_872.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_872.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_872.jpg,0,0,0,12.71576
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_18_985.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_18_985.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_18_985.jpg,0,0,0,12.55597
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_109.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_109.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_109.jpg,0,0,0,12.39825
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_224.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_224.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_224.jpg,0,0,0,12.24234
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_355.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_355.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_355.jpg,-0.008797654,0,0,12.08813
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_471.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_471.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_471.jpg,-0.03519062,0,0,11.93534
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_574.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_574.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_574.jpg,-0.05571847,0,0,11.80731
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_699.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_699.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_699.jpg,-0.07624634,0,0,11.67622
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_822.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_822.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_822.jpg,-0.07917888,0,0,11.52613
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_20_19_945.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_20_19_945.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_20_19_945.jpg,-0.08211145,0,0,11.38246
