center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_380.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_380.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_380.jpg,-0.07624634,0,0,11.35328
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_481.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_481.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_481.jpg,-0.08211145,0,0,11.33951
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_613.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_613.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_613.jpg,-0.085044,0,0,11.18641
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_693.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_693.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_693.jpg,-0.08797655,0,0,11.09328
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_793.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_793.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_793.jpg,-0.085044,0,0,10.9821
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_19_901.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_19_901.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_19_901.jpg,0,0,0,10.8702
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_010.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_010.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_010.jpg,0,0,0,10.76092
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_134.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_134.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_134.jpg,0,0,0,10.60999
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_245.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_245.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_245.jpg,0,0,0,10.5035
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_356.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_356.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_356.jpg,0,0,0,10.37711
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_458.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_458.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_458.jpg,0,0,0,10.27296
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_579.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_579.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_579.jpg,0,0,0,10.14934
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_695.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_695.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_695.jpg,0,0,0,10.02722
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_797.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_797.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_797.jpg,0.005865103,0,0,9.92655
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_20_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_20_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_20_907.jpg,0.07624634,0.3329819,0,10.20086
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_014.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_014.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_014.jpg,0.07624634,0.6513135,0,10.99684
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_127.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_127.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_127.jpg,0.07917888,0.9919573,0,12.18488
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_272.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_272.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_272.jpg,0.085044,1,0,13.23626
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_376.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_376.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_376.jpg,0.085044,1,0,14.31902
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_477.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_477.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_477.jpg,0.085044,1,0,15.66781
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_566.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_566.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_566.jpg,0.085044,1,0,16.77666
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_679.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_679.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_679.jpg,0.085044,1,0,18.01516
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_789.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_789.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_789.jpg,0.085044,0.6602688,0,18.66157
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_21_895.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_21_895.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_21_895.jpg,0,0.3466149,0,18.94515
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_003.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_003.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_003.jpg,0,0.01895883,0,18.84546
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_114.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_114.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_114.jpg,0,0,0,18.62199
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_227.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_227.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_227.jpg,0,0,0,18.3755
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_348.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_348.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_348.jpg,0,0,0,18.15286
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_460.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_460.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_460.jpg,0,0,0,17.94366
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_569.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_569.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_569.jpg,0,0,0,17.77426
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_681.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_681.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_681.jpg,0,0,0,17.5552
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_802.jpg,0,0,0,17.34111
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_22_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_22_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_22_907.jpg,0,0,0,17.16484
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_020.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_020.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_020.jpg,0,0,0,16.95538
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_134.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_134.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_134.jpg,0,0,0,16.74851
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_244.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_244.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_244.jpg,0,0,0,16.5779
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_360.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_360.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_360.jpg,0,0,0,16.37556
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_482.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_482.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_482.jpg,0,0,0,16.17553
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_592.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_592.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_592.jpg,0,0,0,15.97787
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_709.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_709.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_709.jpg,0,0,0,15.81476
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_812.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_812.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_812.jpg,0,0,0,15.62081
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_23_925.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_23_925.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_23_925.jpg,0,0,0,15.46091
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_067.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_067.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_067.jpg,0,0,0,15.27118
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_191.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_191.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_191.jpg,0,0,0,15.08369
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_291.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_291.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_291.jpg,0,0,0,14.92929
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_405.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_405.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_405.jpg,0,0,0,14.74576
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_517.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_517.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_517.jpg,0,0,0,14.59408
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_642.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_642.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_642.jpg,0,0,0,14.38453
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_753.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_753.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_753.jpg,0,0,0,14.23638
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_858.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_858.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_858.jpg,0,0,0,14.09005
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_24_977.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_24_977.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_24_977.jpg,0,0,0,13.91619
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_104.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_104.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_104.jpg,0,0,0,13.71591
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_209.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_209.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_209.jpg,0,0,0,13.57479
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_309.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_309.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_309.jpg,0,0,0,13.43483
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_418.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_418.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_418.jpg,0,0,0,13.2689
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_553.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_553.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_553.jpg,0,0,0,13.10479
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_660.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_660.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_660.jpg,0,0,0,12.94247
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_778.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_778.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_778.jpg,0,0,0,12.7821
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_25_894.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_25_894.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_25_894.jpg,0,0,0,12.65011
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_002.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_002.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_002.jpg,0,0,0,12.49347
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_110.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_110.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_110.jpg,0,0,0,12.36402
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_224.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_224.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_224.jpg,0,0,0,12.21078
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_341.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_341.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_341.jpg,0,0,0,12.0592
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_451.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_451.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_451.jpg,0,0,0,11.93269
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_563.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_563.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_563.jpg,0,0,0,11.79656
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_680.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_680.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_680.jpg,0,0,0,11.64406
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_796.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_796.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_796.jpg,0,0,0,11.52888
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_26_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_26_907.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_26_907.jpg,0,0,0,11.39046
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_010.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_010.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_010.jpg,0,0,0,11.25619
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_122.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_122.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_122.jpg,0,0,0,11.20453
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_236.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_236.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_236.jpg,0,0,0,11.10168
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_336.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_336.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_336.jpg,-0.07624634,0,0,10.96384
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_439.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_439.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_439.jpg,-0.1143695,0,0,10.85049
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_548.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_548.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_548.jpg,-0.1260997,0,0,10.74005
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_663.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_663.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_663.jpg,-0.1378299,0,0,10.60979
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_779.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_779.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_779.jpg,-0.1495601,0,0,10.48149
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_27_893.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_27_893.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_27_893.jpg,-0.1583578,0,0,10.35497
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_004.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_004.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_004.jpg,-0.1612903,0,0,10.25113
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_102.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_102.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_102.jpg,-0.1759531,0,0,10.14741
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_215.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_215.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_215.jpg,-0.1759531,0,0,10.02488
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_328.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_328.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_328.jpg,-0.1759531,0,0,9.924139
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_438.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_438.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_438.jpg,-0.09384164,0,0,9.806196
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_540.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_540.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_540.jpg,-0.05571847,0,0,9.708185
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_651.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_651.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_651.jpg,-0.04105572,0,0,9.610963
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_762.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_762.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_762.jpg,-0.02639296,0,0,9.495416
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_874.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_874.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_874.jpg,-0.02639296,0,0,9.38119
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_28_977.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_28_977.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_28_977.jpg,-0.02639296,0,0,9.287045
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_29_081.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_29_081.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_29_081.jpg,-0.02639296,0,0,9.193855
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_52_29_189.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_52_29_189.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_52_29_189.jpg,-0.02639296,0,0,9.101563
